animeID,name,scored
706,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,7.19
707,Ninkuu,7.11
708,Kakutou Bijin Wulong,6.71
709,Ike! Ina-chuu Takkyuubu,7.67
710,Tokkou,6.67
711,Riding Bean,7.16
712,Gintama,9.01
713,Ray The Animation,6.74
714,Nurse Witch Komugi-chan Magikarte Special,6.55
715,Nurse Witch Komugi-chan Magikarte Z,6.79
716,Transformers Headmasters,6.63
717,Transformers Victory,6.78
718,Transformers Superlink,6.3
719,Transformers Galaxy Force,6.72
720,Seisenshi Dunbine,7.35
721,Densetsu Kyojin Ideon,7.02
722,Ichigeki Sacchuu!! Hoihoi-san,6.14
723,Dai Mahou Touge,7.06
724,Higurashi no Naku Koro ni,8.1
725,Witchblade,7.37
726,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,6.98
727,Appleseed,6.74
728,Shin Getter Robo tai Neo Getter Robo,7.17
729,Inukami!,7.35
730,Renkin San-kyuu Magical? Pokaan,7.07
731,Nishi no Yoki Majo: Astraea Testament,6.88
732,Yume Tsukai,6.52
733,The Third: Aoi Hitomi no Shoujo,7.37
734,Top wo Nerae! Gunbuster,7.94
735,Street Fighter Alpha: Generations,6.57
736,Chibi Maruko-chan,7.79
737,Magical Nyan Nyan Taruto,6.37
738,Jyu Oh Sei,7.35
739,Daikuu Maryuu Gaiking,6.91
740,Saiunkoku Monogatari,8.04
741,HeatGuy J,7.28
742,Shin Chou Kyou Ryo: Condor Hero,7.49
743,Shin Chou Kyou Ryo: Condor Hero II,7.47
744,Virtua Fighter,7.13
745,Aria The Natural,8.26
746,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",7.33
747,Hit wo Nerae!,5.59
748,Yoshinaga-san&#039;chi no Gargoyle,6.86
749,Crayon Shin-chan,7.73
750,Hokuto no Ken,7.96
751,Kakutou Bijin Wulong: Rebirth,7.06
752,Tsubasa Chronicle 2nd Season,7.68
753,Yokoyama Mitsuteru Sangokushi,7.46
754,Astro Boy: Tetsuwan Atom,7.01
755,Bible Black Gaiden,6.86
756,Glass no Kantai: La Legende du Vent de l&#039;Univers,6.63
757,Dead Leaves,7.26
758,Yokohama Kaidashi Kikou,7.35
759,Yokohama Kaidashi Kikou: Quiet Country Cafe,7.29
760,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,5.51
761,Change!! Getter Robo: Sekai Saigo no Hi,7.78
762,Street Fighter Zero The Animation,6.65
763,Rikujou Bouei-tai Mao-chan,6.33
764,Ichigo 100% OVA,7
765,Cosplay Complex,5.94
766,Cosplay Complex: Extra Identification,5.86
767,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,7.02
768,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,7.82
769,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,7.71
770,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,6.68
771,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,6.28
772,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,6.08
773,Kamisama Kazoku,7.22
774,Dual Parallel! Trouble Adventures,7.16
775,Dual Parallel! Trouble Adventures Special,7.01
776,Sin in the Rain,5.16
777,Bishoujo Senshi Sailor Moon: Sailor Stars,7.99
778,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,7.76
779,Blue Seed,7.1
780,Blue Seed 2,6.54
781,Tide-Line Blue Special,6.78
782,Top wo Nerae 2! Diebuster,7.76
783,Kanojo to Kanojo no Neko,7.44
784,Tenchi Muyou! in Love,7.5
785,Ranma ½ OVA,7.84
786,Ranma ½ Specials,7.74
787,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,7.47
788,Ranma ½ Super,7.76
789,Le Chevalier D&#039;Eon,7.32
790,Chicchana Yukitsukai Sugar Specials,7.07
791,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.75
792,Gunnm,7.22
793,Majutsushi Orphen: Revenge,6.92
794,Honoo no Mirage,6.69
795,Honoo no Mirage: Minagiwa no Hangyakusha,7.06
796,Generator Gawl,7.07
797,Wolf&#039;s Rain OVA,8.1
798,Weiß Kreuz OVA,6.98
799,Kachou Ouji,7.1
800,Yakumo Tatsu,6.19
801,Psychic Force,5.54
802,Arete Hime,7.03
803,Omoide Poroporo,7.62
804,Heisei Tanuki Gassen Ponpoko,7.4
805,Hanare Toride no Yonna,5.18
806,Kumo no You ni Kaze no You ni,6.95
807,Sennen Joyuu,8.32
808,Ouritsu Uchuugun: Honneamise no Tsubasa,7.65
809,Patalliro Saiyuuki!,6.84
810,Kashou no Tsuki: Aki Kyougen,6.07
811,Saint Beast: Seijuu Kourin-hen,6.05
812,Mizuiro,5.97
813,Mizuiro (2003),6.51
814,Mizuiro Jidai,6.98
815,Zetsuai 1989,6.61
816,Bronze: Zetsuai Since 1989,6.61
817,Tokyo Babylon,6.8
818,Taiyou no Ouji: Horus no Daibouken,6.6
819,Elf wo Karu Mono-tachi,7.11
820,Elf wo Karu Mono-tachi II,7.13
821,On Your Mark,7.56
822,The SoulTaker: Tamashii-gari,6.45
823,Cello Hiki no Gauche (1982),7.03
824,Bobobo-bo Bo-bobo,7.56
825,Ao no 6-gou,7.14
826,Tokyo Juushouden,5.56
827,Tokyo Daigaku Monogatari,5.19
828,Blame!,6.08
829,Good Morning Call,6.22
830,Ippatsu Kiki Musume,6.38
831,Kidou Shinsengumi Moeyo Ken,5.74
832,Mutant Turtles: Choujin Densetsu-hen,5.36
833,Oruchuban Ebichu,7.49
834,Nekojiru Gekijou Jirujiru Original,6.6
835,Mazinkaiser,7.43
836,Touch,8.11
837,Shakugan no Shana Specials,7.19
838,Kishin Houkou Demonbane (TV),6.66
839,Chou Denji Robo Combattler V,6.84
840,Chou Denji Machine Voltes V,7.51
841,Love Get Chu,6.69
842,Memories Off #5 Togireta Film The Animation,6.28
843,Sweat Punch,7.54
844,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,6.86
845,Netrun-mon the Movie,5.36
846,Wizardry,5.84
847,Cardcaptor Sakura: Kero-chan ni Omakase!,7.46
848,Armitage III,7.15
849,Sentou Yousei Yukikaze,7.26
850,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,7.45
851,Hikari to Mizu no Daphne,6.83
852,Human Crossing,6.43
853,I&#039;&#039;s,6.09
854,Interlude,6.59
855,Kenran Butou Sai: The Mars Daybreak,7.24
856,Kimagure Orange☆Road,7.67
857,Macross,8.05
858,Macross: Do You Remember Love?,8.05
859,Mobile Suit Gundam I,7.39
860,Mobile Suit Gundam II: Soldiers of Sorrow,7.51
861,Mobile Suit Gundam III: Encounters in Space,7.85
862,Oishinbo,6.17
863,One Piece: Umi no Heso no Daibouken-hen,7.39
864,Kidou Keisatsu Patlabor 2 the Movie,7.85
865,Lime-iro Senkitan,6.1
866,Samurai Girl Real Bout High School,6.02
867,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,6.13
868,Soreyuke! Uchuu Senkan Yamamoto Yohko,6.23
869,Tenchi Muyou! Manatsu no Eve,7.2
870,Urda,4.74
871,Shinkon Gattai Godannar!! 2nd Season,7.04
872,Eikyuu Kazoku,6.07
873,Youjuu Toshi,6.48
874,Senkaiden Houshin Engi,7.22
875,Monster Extra,6.74
876,Mermaid Melody Pichi Pichi Pitch Pure,7.18
877,Vandread: Gekitou-hen,6.98
878,Vandread: Taidou-hen,6.88
879,One: Kagayaku Kisetsu e - True Stories,6.39
880,Handsome Girl,5.85
881,Junkers Come Here,7.25
882,Pokemon: Maboroshi no Pokemon Lugia Bakutan,7.45
883,Pokemon: Celebi Toki wo Koeta Deai,7.03
884,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,7.29
885,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,6.9
886,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,7.08
887,Beet the Vandel Buster Excellion,6.8
888,Seikai no Danshou: Tanjou,7.26
889,Figure 17: Tsubasa & Hikaru,7.3
890,UFO Princess Valkyrie,6.86
891,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,7.08
892,UFO Princess Valkyrie: Special,6.98
893,Windaria,6.67
894,Tenchi Muyou! GXP,7.24
895,Munto: Toki no Kabe wo Koete,7.16
896,Betterman,6.7
897,Mushrambo,7.09
898,Medarot,7.12
899,Monkey Magic,6.22
900,Palme no Ki,6.58
901,Hachimitsu to Clover II,8.34
902,.hack//Intermezzo,6.65
903,Tenchi Muyou! in Love 2: Haruka Naru Omoi,7.26
904,Kaze no Youjinbou,7.24
905,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,7.45
906,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,7.36
907,Teito Monogatari,6.02
908,Choujuushin Gravion Zwei,6.71
909,Legend of Crystania OVA,6.08
910,Dominion,7.03
911,New Dominion Tank Police,7.02
912,Crying Freeman,6.58
913,Mother: Saigo no Shoujo Eve,5.83
914,Melty Lancer,6.05
915,I: Wish You Were Here,6.15
916,Final Fantasy: Unlimited,6.28
917,Geobreeders: File-X Chibi Neko Dakkan,6.45
918,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,6.51
919,Maze☆Bakunetsu Jikuu (TV),6.75
920,Maze☆Bakunetsu Jikuu,6.2
921,Neo Ranga,6.53
922,Mahou Senshi Louie,7.23
923,Sakura Taisen: Ouka Kenran,6.67
924,Sakura Taisen: Gouka Kenran,6.95
925,Samurai Gun,6.08
926,Musekinin Kanchou Tylor OVA,7.31
927,Green Legend Ran,6.85
928,Slayers Special,7.45
929,Slayers Excellent,7.41
930,Slayers Try,7.91
931,Munto,6.96
932,Metal Fighter Miku,6.1
933,Unkai no Meikyuu Zeguy,5.75
934,Alien 9,6.68
935,Detonator Orgun,6.59
936,Gakuen Senki Muryou,7.2
937,Hyper Police,7.04
938,Hikyou Tanken Fam & Ihrlie,6.72
939,Shamanic Princess,6.73
940,Variable Geo,5.75
941,Lost Universe,7.08
942,Battle Athletess Daiundoukai,6.6
943,Battle Athletess Daiundoukai (TV),7
944,DNA² OVA,6.67
945,Momoiro Sisters,6.25
946,Eden&#039;s Bowy,6.62
947,Tennis no Ouji-sama: Sonzoku Yama no Hi,7.46
948,Saber Marionette J Again,7.3
949,Kakurenbo,6.92
950,Happy Seven: The TV Manga,6.42
951,Coyote Ragtime Show,6.71
952,Zero no Tsukaima,7.54
953,Masuda Kousuke Gekijou Gag Manga Biyori,7.33
954,Tsuyokiss,6.68
955,Nintama Rantarou,7.13
956,Gun-dou Musashi,6.07
957,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,6.24
958,Nitaboh,7.49
959,Kujira no Chouyaku,6.74
960,Aru Tabibito no Nikki,7.24
961,Ihatov Gensou: Kenji no Haru,7.34
962,Wata no Kuni Hoshi,7.05
963,Tatsu no Ko Tarou,6.97
964,Nasu: Andalusia no Natsu,7.1
965,NHK ni Youkoso!,8.38
966,Macross Plus Movie Edition,7.79
967,Oban Star-Racers,7.53
968,Binbou Shimai Monogatari,6.92
969,Mobile Suit Gundam SEED C.E.73: Stargazer,7.21
970,Boku wa Konomama Kaeranai,5.59
971,Seikimatsu★Darling,6.46
972,Tonagura!,6.83
973,Chocotto Sister,6.87
974,Hoshizora Kiseki,5.92
975,Demashita! Powerpuff Girls Z,6.43
976,Bokura ga Ita,7.46
977,Ame to Shoujo to Watashi no Tegami,5.88
978,Aquarian Age: Sign for Evolution,6.2
979,3x3 Eyes Seima Densetsu,7.08
980,Seihou Tenshi Angel Links,6.04
981,Shuten Douji,5.89
982,Chivas 1-2-3,6.15
983,Innocent Venus,6.91
984,Saber Marionette J to X,7.37
985,Saber Marionette R,6.7
986,Aozora Shoujo-tai,6.57
987,I&#039;&#039;s Pure Bonus,6.57
988,SF Saiyuuki Starzinger,7.21
989,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,7.38
990,One Piece: Mamore! Saigo no Dai Butai,7.46
991,Bishoujo Senshi Sailor Moon SuperS,7.65
992,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,7.52
993,Night Head Genesis,6.85
994,Ankoku Shindenshou Takegami,5.65
995,Shihaisha no Tasogare,5.98
996,Project BLUE Chikyuu SOS,6.8
997,Zone of the Enders: 2167 Idolo,6.98
998,"Zone of the Enders: Dolores, I",7.03
999,Erementar Gerad,7.4
1000,Fushigi no Umi no Nadia,7.62
1001,Fushigi no Umi no Nadia: Original Movie,5.48
1002,Saint Seiya: Meiou Hades Meikai-hen,7.91
1003,Saint Seiya,7.96
1004,Saint Seiya: Shinku no Shounen Densetsu,7.38
1005,Saint Seiya: Jashin Eris,7.01
1006,Saint Seiya: Meiou Hades Juuni Kyuu-hen,8.2
1007,Saint Seiya: Kamigami no Atsuki Tatakai,7.09
1008,Saint Seiya: Saishuu Seisen no Senshi-tachi,7.02
1009,Macross II: Lovers Again,6.44
1010,Suika,6.59
1011,Yoroiden Samurai Troopers,7.19
1012,Yoroiden Samurai Troopers Kikoutei Densetsu,6.77
1013,Yoroiden Samurai Troopers Message,6.11
1014,Aquarian Age: Saga II - Don&#039;t Forget Me...,5.94
1015,Bio Hunter,6.05
1016,Black Magic M-66,6.46
1017,Kyoukasho ni Nai!,5.76
1018,Injuu Gakuen La Blue Girl,6.3
1019,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,6.26
1020,Injuu Gakuen EX,6.24
1021,Can Can Bunny Extra,6.32
1022,Ys,6.57
1023,Ys: Tenkuu no Shinden - Adol Christine no Bouken,6.76
1024,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,7.36
1025,Taiyou no Ko Esteban,7.71
1026,Gakkou no Kaidan,7.73
1027,Choujuu Densetsu Gestalt,6.19
1028,Houma Hunter Lime,6.1
1029,Soukihei MD Geist,5.4
1030,MD Geist II: Death Force,5.13
1031,Odin: Koushi Hansen Starlight,5.21
1032,Kidou Keisatsu Patlabor,7.44
1033,Kidou Keisatsu Patlabor: New OVA,7.55
1034,WXIII Kidou Keisatsu Patlabor,6.86
1035,Afro Samurai,7.41
1036,Urusei Yatsura,7.75
1037,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,6.67
1038,Project A-Ko 3: Cinderella Rhapsody,6.58
1039,Project A-Ko 4: Final,6.61
1040,Flag,7.28
1041,Omishi Mahou Gekijou: Risky★Safety,6.76
1042,Ginga Tetsudou 999 (Movie),7.7
1043,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,7.41
1044,The Animatrix,7.32
1045,Chobits Recap,7.06
1046,Chikyuu Bouei Kigyou Dai-Guard,7.21
1047,Digimon Adventure 02,7.35
1048,DT Eightron,6.39
1049,Idaten Jump,6.88
1050,Eyeshield 21: Maboroshi no Golden Bowl,6.75
1051,Earthian,6.23
1052,Hamelin no Violin Hiki,6.71
1053,Aoki Densetsu Shoot!,7.49
1054,One Pound Gospel,6.63
1055,Ohoshisama no Rail,7.29
1056,Dragon Pink,6.27
1057,Elf no Wakaokusama,6.03
1058,Fushigi na Koala Blinky,6.42
1059,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,7.26
1060,Kyoushoku Soukou Guyver II,7.16
1061,Dororon Enma-kun,6.3
1062,Shin Megami Tensei: Tokyo Mokushiroku,5.6
1063,Cool Devices,6.35
1064,Yami no Shihosha Judge,5.45
1065,Violence Jack: Harlem Bomber-hen,5.37
1066,Violence Jack: Jigoku Gai-hen,5.69
1067,Violence Jack: Hell&#039;s Wind-hen,5.61
1068,Eightman After,6.34
1069,Soujuu Senshi Psychic Wars,3.19
1070,AD Police,6.4
1071,Bubblegum Crisis,7.33
1072,Bubblegum Crash,6.64
1073,A.D. Police (TV),6.1
1074,Parasite Dolls,6.64
1075,Angel Cop,5.99
1076,Cyber City Oedo 808,7.24
1077,The Urotsuki,5.87
1078,Makyuu Senjou,5.2
1079,Hokuto no Ken 2,7.6
1080,Shin Hokuto no Ken,7.04
1081,Hokuto no Ken Movie,7.28
1082,Nikutai Ten&#039;i,6.42
1083,Makai Tenshi Djibril,6.58
1084,Final Fantasy: The Spirits Within,6.45
1085,Street Fighter II Movie,7.26
1086,Detective Conan Movie 04: Captured in Her Eyes,8.15
1087,Detective Conan Movie 05: Countdown to Heaven,8.24
1088,Detective Conan Movie 06: The Phantom of Baker Street,8.41
1089,Detective Conan Movie 07: Crossroad in the Ancient Capital,7.96
1090,Detective Conan Movie 08: Magician of the Silver Sky,8.21
1091,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!,7.53
1092,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,7.34
1093,Atama Yama,6.57
1094,Hi no Tori,7.24
1095,Taiho Shichau zo (TV),7.57
1096,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,7.39
1097,Kyoushoku Soukou Guyver (2005),7.35
1098,Watashi no Ashinaga Ojisan,7.93
1099,Ojamajo Doremi Na-i-sho,7.78
1100,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,6.79
1101,Sengoku Kitan Youtouden Movie,6.03
1102,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,7.85
1103,Blue Gender: The Warrior,6.31
1104,Seikai no Monshou Special,7.35
1105,Yuusha-Ou GaoGaiGar Final,8.18
1106,Yuuwaku Countdown,5.89
1107,Kyuuketsuhime Miyu,7.09
1108,Kurohime: Shikkoku no Yakata,6.05
1109,Blood Royale,5.74
1110,Yakin Byoutou,6.52
1111,Yakin Byoutou Ni,6.3
1112,Yakin Byoutou San,6.42
1113,Parade Parade,6.1
1114,Future GPX Cyber Formula,7.49
1115,Future GPX Cyber Formula 11,7.46
1116,Future GPX Cyber Formula Zero,7.62
1117,Future GPX Cyber Formula Saga,7.55
1118,Future GPX Cyber Formula Sin,7.64
1119,Future GPX Cyber Formula: Early Days Renewal,6.48
1120,Macross 7,7.22
1121,Macross Dynamite 7,6.92
1122,Macross 7 Encore,7.04
1123,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,7.01
1124,Bible Black: New Testament,6.92
1125,Princess Memory,5.72
1126,Tsumamigui,6.58
1127,Flutter of Birds: Tori-tachi no Habataki,5.8
1128,Tokio Kidou Police,6.06
1129,Gibo,6.09
1130,Stainless Night,6.23
1131,Kao no nai Tsuki,6.8
1132,IGPX: Immortal Grand Prix,6.69
1133,IGPX: Immortal Grand Prix (2005) 2nd Season,7.36
1134,VS Knight Lamune & 40 Fresh,5.78
1135,Lupin III,7.74
1136,Lupin III: Alcatraz Connection,7.22
1137,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,7.22
1138,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,6.97
1139,Lupin III: Dead or Alive,7.28
1140,Lupin III: Moeyo Zantetsuken!,7.19
1141,"Lupin III: Episode 0 ""First Contact""",7.75
1142,Lupin III: Kutabare! Nostradamus,7.47
1143,Lupin III: Russia yori Ai wo Komete,6.85
1144,Lupin III: Hemingway Paper no Nazo,7.05
1145,Lupin III: $1 Money Wars,7.3
1146,Lupin III: Napoleon no Jisho wo Ubae,6.88
1147,Lupin III: Otakara Henkyaku Daisakusen!!,7.5
1148,Lupin III: Part II,7.9
1149,Lupin III: Part III,7.45
1150,Lupin III: Ikiteita Majutsushi,6.2
1151,Lupin III: Pilot Film (1978),6.44
1152,Lupin III: Nusumareta Lupin,7.23
1153,Lupin III: Cagliostro no Shiro,8.19
1154,Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,6.98
1155,Lupin III: Fuuma Ichizoku no Inbou,7.36
1156,Lupin III: Babylon no Ougon Densetsu,6.76
1157,Lupin III: Harimao no Zaihou wo Oe!!,7.11
1158,Lupin III: Lupin vs. Fukusei-ningen,7.07
1159,Lupin III: Twilight Gemini no Himitsu,7.14
1160,Lupin III: Honoo no Kioku - Tokyo Crisis,7.3
1161,Lupin III: Lupin Ansatsu Shirei,7.03
1162,Lupin III: Walther P-38,7.45
1163,Ninja Mono,5.83
1164,Ginga Tetsudou no Yoru,7.36
1165,Alexander Senki,5.8
1166,Sol Bianca,6.45
1167,Sol Bianca: Taiyou no Fune,6.43
1168,Mach GoGoGo,6.74
1169,Hyakujuu-Ou GoLion,6.94
1170,Brigadoon: Marin to Melan,7.39
1171,Shuranosuke Zanmaken: Shikamamon no Otoko,4.85
1172,The Samurai,6.05
1173,Maison Ikkoku,8.24
1174,Kemonozume,7.5
1175,Makai Tenshou,5.29
1176,L/R: Licensed by Royal,6.58
1177,Key the Metal Idol,7.04
1178,Uchuu no Kishi Tekkaman,6.4
1179,Uchuu no Kishi Tekkaman Blade,7.55
1180,Uchuu no Kishi Tekkaman Blade II,6.4
1181,Memories,7.8
1182,Hakaima Sadamitsu,7
1183,Hakugei Densetsu,6.72
1184,Baoh Raihousha,6.15
1185,Monster Farm: Enbanseki no Himitsu,6.89
1186,City Hunter,7.99
1187,City Hunter 2,8.1
1188,City Hunter 3,7.93
1189,City Hunter: Ai to Shukumei no Magnum,7.54
1190,City Hunter: Bay City Wars,7.47
1191,City Hunter: Hyakuman Dollar no Inbou,7.49
1192,City Hunter: Goodbye My Sweetheart,7.61
1193,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,7.55
1194,Sky Girls OVA,6.69
1195,"Urusei Yatsura: Haru da, Tobidase!",6.89
1196,D.Gray-man,8.16
1197,Youma,6.2
1198,Akachan to Boku,7.98
1199,Kodomo no Omocha (TV),8.15
1200,.hack//Unison,6.79
1201,Area 88,7.64
1202,Renkin San-kyuu Magical? Pokaan Specials,7
1203,Ginga Tetsudou Monogatari,7.27
1204,Ginga Tetsudou 999,7.96
1205,Project ARMS,7.11
1206,Project ARMS: The 2nd Chapter,7.19
1207,Darkside Blues,6.24
1208,Maetel Legend,6.51
1209,Fushigi no Kuni no Miyuki-chan,5.9
1210,Aru Machi Kado no Monogatari,6.71
1211,Black Blood Brothers,7.24
1212,MaMa,5.34
1213,Teizokurei Daydream,6.32
1214,Kaleido Star: Good da yo! Goood!!,6.96
1215,Mahou Shoujo Pretty Sammy (1996),6.84
1216,Detective Conan Movie 09: Strategy Above the Depths,7.94
1217,Mamotte! Lollipop,6.92
1218,Imouto de Ikou!,6.36
1219,Gakuen: Chijoku no Zushiki,5.57
1220,Court no Naka no Tenshi-tachi,5.96
1221,Kaette Kita Court no Naka no Tenshi-tachi,5.92
1222,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,7.08
1223,Sentou Yousei Shoujo Tasukete! Mave-chan,5.44
1224,Kirarin☆Revolution,7.29
1225,Silent Möbius,6.9
1226,Black Lagoon: The Second Barrage,8.27
1227,Black Jack,7.84
1228,Fuujin Monogatari,7.31
1229,Pokemon Crystal: Raikou Ikazuchi no Densetsu,6.99
1230,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,7.38
1231,Pokemon: Senritsu no Mirage Pokemon,6.57
1232,Bishoujo Yuugekitai Battle Skipper,5.29
1233,De:vadasy,4.84
1234,Kanon (2006),8.11
1235,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,7.25
1236,Suki na Mono wa Suki Dakara Shou ga Nai!!,6.89
1237,Ai Tenshi Densetsu Wedding Peach,6.77
1238,Futari wa Precure: Splash☆Star,7.22
1239,Death Note,8.67
1240,Genshi Shounen Ryuu,6.42
1241,Touch: Cross Road - Kaze no Yukue,7.12
1242,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",6.91
1243,Souten no Ken,6.8
1244,Brain Powerd,6.22
1245,Yoake Mae yori Ruriiro na: Crescent Love,7.2
1246,Super Robot Taisen OG The Animation,6.75
1247,Negima!?,7.15
1248,Obake no Q-tarou,6.29
1249,Shin Taketori Monogatari: 1000-nen Joou,7.38
1250,1000-nen Joou: Queen Millennia,6.94
1251,Attack No.1,6.83
1252,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,6.08
1253,Queen Emeraldas,7
1254,Asatte no Houkou.,7.13
1255,Tokimeki Memorial: Only Love,7.16
1256,Kikoushi Enma,7.23
1257,Shounen Onmyouji,7.68
1258,Yarima Queen,6.21
1259,Shijou Saikyou no Deshi Kenichi,8.22
1260,Choujin Gakuen Gowcaizer: The Voltage Fighters,5.1
1261,Lovedol: Lovely Idol,6.25
1262,Yamato Nadeshiko Shichihenge♥,7.86
1263,Magic Knight Rayearth II,7.6
1264,Pokemon Advanced Generation,7.19
1265,Pokemon Diamond & Pearl,7.23
1266,Ghost in the Shell: Stand Alone Complex - Solid State Society,8.19
1267,Kaitou Saint Tail,7.64
1268,Sumomomo Momomo: Chijou Saikyou no Yome,7.03
1269,Otome wa Boku ni Koishiteru,7.14
1270,Ghost Hunt,7.92
1271,Jungle Taitei,6.67
1272,Kishin Douji Zenki,7.07
1273,Get Ride! AMDriver,6.46
1274,Code Geass: Hangyaku no Lelouch,8.79
1275,Bakumatsu Kikansetsu Irohanihoheto,7.19
1276,Taiho Shichau zo,7.49
1277,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,6.99
1278,Kiniro no Corda: Primo Passo,7.63
1279,Mouryou Senki Madara,6.24
1280,Gift: Eternal Rainbow,6.74
1281,Submarine 707R,6.33
1282,009-1,6.34
1283,Stratos 4 Advance Kanketsu-hen,7.04
1284,Spectral Force,4.04
1285,Aoi Umi no Tristia,5.81
1286,Tenpou Ibun: Ayakashi Ayashi,7
1287,Mamoru-kun ni Megami no Shukufuku wo!,7.17
1288,Bartender,7.46
1289,Legendz: Yomigaeru Ryuuou Densetsu,7.43
1290,Kujibiki♥Unbalance,6.35
1291,Hataraki Man,7.1
1292,Azumanga Web Daioh,6.77
1293,Jigoku Shoujo Futakomori,8.04
1294,Arcade Gamer Fubuki,5.35
1295,Panyo Panyo Di Gi Charat,6.82
1296,Casshern: Robot Hunter,6.46
1297,Eat-Man &#039;98,6.87
1298,Galaxy Angel Rune,6.49
1299,Red Garden,7.17
1300,Soukou no Strain,7.12
1301,Super Robot Taisen OG: Divine Wars,6.93
1302,Katekyo Hitman Reborn!,8.31
1303,Kekkaishi,7.69
1304,Venus Versus Virus,6.49
1305,Salaryman Kintarou,7.59
1306,Mai-Otome Zwei,7.34
1307,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,5.55
1308,Captain Tsubasa: Road to 2002,7.46
1309,Massugu ni Ikou.,6.65
1310,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),6.7
1311,Maps,5.88
1312,Haru no Ashioto The Movie: Ourin Dakkan,4.97
1313,Kai Doh Maru,5.68
1314,G-On Riders,5.93
1315,To Heart 2 Special,6.45
1316,Soul Link Special,5.94
1317,Genma Taisen,5.09
1318,Choushin Hime Dangaizer 3,5.43
1319,Maou Dante,6.23
1320,Devilman Lady,6.83
1321,Yousei Hime Ren,6.26
1322,Eureka Seven: Navigation ray=out,7.05
1323,Shintaisou: Shin,6.21
1324,Shintaisou: Kari,6.42
1325,Ai Shimai: Futari no Kajitsu,6.59
1326,Ai Shimai 2: Futari no Kajitsu,6.59
1327,Ai Shimai Tsubomi... Kegashite Kudasai,6.17
1328,Kaze to Ki no Uta Sanctus: Sei Naru Kana,7
1329,Peter Pan no Bouken,6.89
1330,Boku no Pico,4.99
1331,Angel&#039;s Feather,5.58
1332,Iron Virgin Jun,4.65
1333,Sugar Sugar Rune,7.54
1334,Sailor Victory,5.89
1335,Princess Rouge,5.92
1336,Herlock Saga: Nibelung no Yubiwa,6.85
